tube,CFU
1F0,3666666.667
1F1,1
1F2,120
1F3,1666.666667
1F4,1250
1F5,2333333.333
2F0,600000000
2F1,83333.33333
2F2,6285714.286
2F3,180000000
2F4,3625000000
2F5,1833333333
3F0,2500000
3F1,80000
3F2,7000000
3F3,225000000
3F4,1600000000
3F5,4571428571
4F0,11250000
4F1,183333.3333
4F2,500000
4F3,23333333.33
4F4,300000000
4F5,5400000000
5F0,10000000
5F1,500000
5F2,9750000
5F3,22000000
5F4,555555555.6
5F5,5500000000
C8,8
