8700000,84153.2989
870000,68651.3588
87000,31979.2173
8700,7831.47569
870,749.156162
87,95.4444444
3,4.33333333
10900000,81405.26
1090000,51563.6476
109000,21771.2748
10900,4706.2194
1090,941
109,85.5178631
12,11.9090909
10700000,75561.935
1070000,47309.657
107000,40806.35
10700,5709.30623
1070,1381
107,102.111111
8,7.66666667
9500000,84742.4771
950000,66458.88
95000,36256.6712
9500,6058.90643
950,1311
95,105.845494
8,8.18314678
