Tube,CFU
blood20,0
bile20,3200000
brain20,1696.08
spleen20,300
kidney20,11
liver20,529236
l1,37
l2,54
l3,8439480
l4,12552000
l5,17951870
l6,2691757
l7,483432
l8,11008
l9,44
l10,57
l11,568
l12,176
l13,480
l14,260
l15,404
l16,668701
l17,356
l18,320
l19,1905760
s1,23
s2,28
s3,64
s4,30
s5,10
s6,29
s7,12
s8,12
s9,61
s10,31
s11,79
s12,58
s13,54
s14,90
s15,107
s16,20
s17,77
s18,83
s19,122
bile19,40000
