7600000000,1330874
760000000,101695.6667
76000000,195856
7600000,166459.5
760000,105499
76000,40881.5
7600,8395.666667
760,888.3333333
76,79.05263158
8,11
10000000000,243960
1000000000,109881.5
100000000,67961.33333
10000000,138306
1000000,99852.5
100000,30409.42857
10000,9973.666667
1000,793
100,109.4
7,9
7800000000,66048.75
780000000,66498.6
78000000,16809
7800000,90008
780000,176479
78000,39100.28571
7800,9677.333333
780,824
78,86.42105263
13,16
